App,Review,Category
Kiwi,"Referral Reward not given. Raised 5 tickets, sent mail still no response. No Customer Service. No way you can reach out to them. Pathetic service.","['Poor Customer Service', 'Misleading Offers and Rewards Issues']"
Kiwi,this app is very useful app,['Irrelevant/Spam']
Kiwi,It shows invalid URL error. It wont let you do KYC if you don't have chrome browser installed. Why I can't use Firefox or Edge or Opera browser. Why I have to enable chrome ?,"['App Bugs and Technical Issues', 'App Usability and Recommended Improvements']"
Kiwi,I'm new here after using than again clear 5star or not,['Irrelevant/Spam']
Kiwi,Best credit card on UPI,['Positive Feedback on App Features and Rewards']
Kiwi,"This app is a gamer changer, I'm using this since few months best offline and conline me offers on credit card on Kiwi. Best card for cashbacks",['Positive Feedback on App Features and Rewards']
Kiwi,Nice app... Cashback credit instantly. Happy...,['Positive Feedback on App Features and Rewards']
Kiwi,"Kiwi UPI app is an innovative solution for seamless UPI transactions using a virtual RuPay credit card. While its user-friendly interface and cashback rewards are appealing, occasional technical glitches and limited vendor acceptance can impact the overall experience.","['App Bugs and Technical Issues', 'Functional Limitations and Restrictions', 'Positive Feedback on App Features and Rewards', 'App Interface and User Experience']"
Kiwi,"I don't know which QA given that validation suggestions for address field , your most of customer are not filling compele form because of address validation is invalid . You should put only validation of max char for line 1 and line 2.","['App Bugs and Technical Issues', 'App Interface and User Experience', 'App Usability and Recommended Improvements']"
Kiwi,"i am using kiwi credit card since few months, this app is user friendly with their feature and i love it so much . it saves a ton of time to businesses looking for an efficient work force .","['App Usability and Recommended Improvements', 'Positive Feedback on App Features and Rewards']"
Kiwi,Not sure why a upi app compulsory need my pan details to determine my credit worthiness.. What if i only wish to use their upi services which is linked to my bank so no need to determine my credit worthiness.,"['Privacy and Data Concerns', 'Application Approval and Eligibility Issues']"
Kiwi,Best credit card on UPI,['Positive Feedback on App Features and Rewards']
Kiwi,Kiwi UPI aap is the best aap I am very happy this aap use,['Positive Feedback on App Features and Rewards']
Kiwi,"Such a wonderful app , Best Card Card on UPI Great online and offline offers on kiwi , Best for offers",['Positive Feedback on App Features and Rewards']
Kiwi,"App is easy to use but now facing lag to detect upi after scanning or open payment tab , kiwi is better than most of the rupay CC reward and we can redeem directly to bank (if you are a member of kiwi neon)","['App Bugs and Technical Issues', 'App Usability and Recommended Improvements', 'Positive Feedback on App Features and Rewards']"
Kiwi,"Despite the Yes Bank rupay the app is declining most UPI scans, except a few..Horrible experience, zero customer support.","['Poor Customer Service', 'App Bugs and Technical Issues', 'Credit Card and Banking Integration Challenges']"
Kiwi,TVF is very good UK payment is very good reason working this very good mind blowing I love you too,['Irrelevant/Spam']
Kiwi,Kiwi is the best application to use UPI credit card app. Is this aap use to transfer money . I like this application .,['Positive Feedback on App Features and Rewards']
Kiwi,This is a best application for credit cards and UPI with good offers. I like this app.,['Positive Feedback on App Features and Rewards']
Kiwi,Best app in every scan u will get 2% as cash back,['Positive Feedback on App Features and Rewards']
Kiwi,Very nice app and cash back is also good,['Positive Feedback on App Features and Rewards']
Kiwi,GREAT APP.. Love the app.... I prefer you to download this app.... Really awsome,['Irrelevant/Spam']
Kiwi,It is one of the best credit card on UPI . It gives us good online and offline offers on kiwi . It is the best card for cashback.,['Positive Feedback on App Features and Rewards']
Kiwi,It offer best credit card on UPI by and great online and offline offer on kiwi best card for cashback . It really very good to use and easy to handle best app download it right now .××××,"['Positive Feedback on App Features and Rewards', 'App Interface and User Experience']"
Kiwi,It's not at all good,['App Usability and Recommended Improvements']
Kiwi,This is an best UPI app because I use few days use to easy and payment,"['Positive Feedback on App Features and Rewards', 'App Usability and Recommended Improvements']"
Kiwi,Simple and easy. But not able to apply for credit card,"['App Usability and Recommended Improvements', 'Functional Limitations and Restrictions']"
Kiwi,"Though Kiwi promote to give cashback on all UPI transactions, however for transactions beyond certain amount, they just mention that merchant is not eligible for cashback. If transaction is done using UPI and you provide cashback for all UPI why cashback is not given. They stole cashback on a transaction more than 25k. Even didn't give cashback on fuel refilling worth 2.5k. Cashback is provided only on smaller transactions.",['Misleading Offers and Rewards Issues']
Kiwi,"Good user interface, fast payment, and awesome reward point program","['App Interface and User Experience', 'Payment Processing Issues', 'Positive Feedback on App Features and Rewards']"
Kiwi,"Kyc office was saying that there was spelling mistake in the address and I've to connect to sales officer but before I can say something she disconnected in hurry, not support on how to correct it.","['Application Approval and Eligibility Issues', 'Poor Customer Service']"
Kiwi,They abandoned and forgot Axis Bank Kiwi /Kwik credit card customers. No NEON program for Axis Bank Kiwi customers which gives 2% normally and 5% on milestone,"['Application Approval and Eligibility Issues', 'Functional Limitations and Restrictions']"
Kiwi,"Its really wonder ful ,I got milestone 1 rewards as Kiwis. Thanks team",['Positive Feedback on App Features and Rewards']
Kiwi,Dear kiwi team you are the best Best Credit Card on UPI Great online and offline offers on Kiwi Best card for cashback Best for offers,['Positive Feedback on App Features and Rewards']
Kiwi,"Not at all good interms of service, my application got rejected in Vkyc due to Father name mentioned in wrong column and vkyc person asked me to reach service agent to correct it. In chat box i have explained the issue there is no solution and asked me to draft mail, after drafting mail I am getting reply with no solution and asked me to reach out to service chat box. Kiwi team kudos to you 😊 Please don't say again to send mail, which already I did.","['Application Approval and Eligibility Issues', 'Poor Customer Service']"
Kiwi,Very nice work and best upi aplication.fast work awesome 👍👍.,['Positive Feedback on App Features and Rewards']
Kiwi,"Very attractive UI mode,Simple and smooth UI,High Casback,UPI CC supported,Spend filter, Highly recommend app.","['App Interface and User Experience', 'Positive Feedback on App Features and Rewards']"
Kiwi,Great online and offline offeres on kiwi best card for cashback,['Positive Feedback on App Features and Rewards']
Kiwi,"Very good app and credit card is also good, every time cash back offer is also good",['Positive Feedback on App Features and Rewards']
Kiwi,This is very beautiful application I am liked this application,['Irrelevant/Spam']
Kiwi,I don't know why I am not eligible for the card there is no details has been given for UPI transaction through account only I have access which is useless almost 1 year gone still not approved even my cibil is good and no response for my review,"['Application Approval and Eligibility Issues', 'Poor Customer Service', 'Functional Limitations and Restrictions']"
Kiwi,"KIWI.... is just a dream come true for upi users, here you can claim cashback on every transaction directly in to your linked bank account which was absolutely not possible on CRED, G PAY, PHONE PAY, PAYTM. I used g pay for 3 years, Paytm for one year phone pay for one year and cred for 8 months but this KIWI is out standing. ..",['Positive Feedback on App Features and Rewards']
Kiwi,"Kiwi offers a virtual Rupay credit card, enabling direct UPI transactions without a physical card. No FeesThe card is lifetime free with no joining or annual charges Cashback Benefits Users can earn rewards like 2x cashback on transactions, credited","['Positive Feedback on App Features and Rewards', 'App Interface and User Experience']"
Kiwi,"Best app for upi payments, easy and convenient to use , also best rewarding app 😀.","['Positive Feedback on App Features and Rewards', 'App Interface and User Experience']"
Kiwi,Best Credit Card on UPI,['Positive Feedback on App Features and Rewards']
Kiwi,Best credit card on upi. Great online and offline offers on kiwi. Best for offer. Scan and pay or upi also. More options and Cashback.,['Positive Feedback on App Features and Rewards']
Kiwi,Superb app for payment and UPI.,['Positive Feedback on App Features and Rewards']
Kiwi,"Mast app, and give always many flat cashbacks discount",['Positive Feedback on App Features and Rewards']
Kiwi,One of the best cashback upi app in the market i feel. I recommend it.,['Positive Feedback on App Features and Rewards']
Kiwi,Best app Best upi App 🥰,['Irrelevant/Spam']
Kiwi,I can not recived services not avilable in my city 250002 only avilable metro cites only boycott this app for all users I can not received the credit card and there are so many features is missind only start scan and pay services start today. No credit card provide I think it is fraud company. Please help me I already join waitlisit . there is major bugs.... I gave rating -5/5 or -10/10. This is worst company and not approved my card. Please do not use this app.,"['Application Approval and Eligibility Issues', 'App Bugs and Technical Issues', 'Functional Limitations and Restrictions', 'Fraud Alerts and Scamming Concerns']"
Kiwi,KYC Backend stack is setup to fail the KYC.,['Application Approval and Eligibility Issues']
Kiwi,Kiwi upi application is best.Best credit card on upi.Great online and offers on kiwi.And also Best card for cashback application.,['Positive Feedback on App Features and Rewards']
Kiwi,Doing whatsapp referral from Android to iPhone will not work and team will not even admit that its an app bug if u raise,"['App Bugs and Technical Issues', 'Poor Customer Service']"
Kiwi,"Kiwi is a game-changer for tracking attendance and payroll! The app is incredibly user-friendly, with features like automated time tracking, leave management, and real-time reports that make managing teams effortless. It’s reliable and saves a ton of time, ensuring accurate records without any hassle. Highly recommend it to businesses looking for an efficient workforce management solution!","['Positive Feedback on App Features and Rewards', 'App Interface and User Experience']"
Kiwi,Monthly reward cap 110 rupees But it's too good,"['Functional Limitations and Restrictions', 'Positive Feedback on App Features and Rewards']"
Kiwi,reward part is okay. but compare to credpay kiwi is slow transaction and facing for unable to pay the upi lot of times. hence i preferred credpay...,"['App Bugs and Technical Issues', 'Payment Processing Issues', 'App Usability and Recommended Improvements']"
Kiwi,Best credit card on UPI Great online and offline offers on kiwi Best card cashback,['Positive Feedback on App Features and Rewards']
Kiwi,Best Credit card on upi,['Positive Feedback on App Features and Rewards']
Kiwi,"Hi Team, don't install it.. no customer support. I had linked bank account and rupay credit card. After that I am unable to payment or not able to scan to pay.. it's keep asking me to link cards. Waste app","['Poor Customer Service', 'Payment Processing Issues', 'Credit Card and Banking Integration Challenges', 'App Bugs and Technical Issues']"
Kiwi,"Ye ek behtareen cashback app hai! Simple aur fast transactions ke saath, ye har UPI payment par exciting rewards deta hai. Interface user-friendly aur secure hai, jo har transaction ko hassle-free banata hai. Cashback aur offers ke liye isse zaroor try karein!","['Positive Feedback on App Features and Rewards', 'App Interface and User Experience']"
Kiwi,A physical card not given to customer this is the only negetive point because many shopkeeper disabled scan & pay through Rupay card upi.,"['Application Approval and Eligibility Issues', 'Functional Limitations and Restrictions']"
Kiwi,"I m using the kiwi credit card since one month , had a glitch which was a little frustrating on raising the support incident as many options does not lead to with the available automated bot options but somehow I was able to. The support team got in touch with me over a call and resolved the issue within minutes, highly commendable .... thanks for it.. rest, coming to the feedback, so far it's been good experience , Would consider recommending this over other Rupay cards","['Poor Customer Service', 'App Bugs and Technical Issues', 'Positive Feedback on App Features and Rewards']"
Kiwi,"Reward rates a good for now, don't know about future tnc , using this card from last week",['Positive Feedback on App Features and Rewards']
Kiwi,Nice app and many cash backs,['Positive Feedback on App Features and Rewards']
Kiwi,Good app. Good offers as of now,['Positive Feedback on App Features and Rewards']
Kiwi,@ kiwi upi This application is very beautiful bea@,['Irrelevant/Spam']
Kiwi,This app is amazing it's so easy to use and the features are great 😃👍 I m really impressed with this app. It's definitely worth downloading,"['Positive Feedback on App Features and Rewards', 'App Interface and User Experience']"
Kiwi,Best Credit card on UPI,['Positive Feedback on App Features and Rewards']
Kiwi,"Not a great experience. There's no user profiling page, the transactions are not successfully transited from other apps, it makes no sense keep showing the add rupay cards and bank details on clicking Pay now button. Update: I now feel it's a stupid app. Very little account management options. The chat bot has little to no option to answer about account management and it seems ther literally no option to connect to LIVE CSRs. I need to delete my account but no options for that too.","['App Bugs and Technical Issues', 'App Interface and User Experience', 'Poor Customer Service', 'Functional Limitations and Restrictions']"
Kiwi,Kiwi is the best platform on UPI credit card he is best application,['Positive Feedback on App Features and Rewards']
Kiwi,Good app and best my experience best of this app plz recommend this app,['Irrelevant/Spam']
Kiwi,This app is a best credit card on upi and great online and offline offers on kiwi best card for cashback. It's best for offers.,['Positive Feedback on App Features and Rewards']
Kiwi,Best for credit card. No payment stuck issue . Best user interface. Easy to use I love this app,"['App Interface and User Experience', 'Payment Processing Issues', 'Positive Feedback on App Features and Rewards']"
Kiwi,Best credit card on upi,['Positive Feedback on App Features and Rewards']
Kiwi,My application rejected and my cibil is 776,['Application Approval and Eligibility Issues']
Kiwi,Best credit card on upi,['Positive Feedback on App Features and Rewards']
Kiwi,I am so excited friend's really working application friends kiwi UPI apps fantastic application,['Irrelevant/Spam']
Kiwi,Best credit card on upi. Online and offline offer on kiwi best card on cashback,['Positive Feedback on App Features and Rewards']
Kiwi,Mind-blowing application every one can download and use this app Excellent 👌👍 Iam using it,['Positive Feedback on App Features and Rewards']
Kiwi,"I don't know why someone wouldn't be using Kiwi, grab the opportunity guys!",['Positive Feedback on App Features and Rewards']
Kiwi,It want pan details but i can't trust after watching reviews,"['Poor Customer Service', 'Fraud Alerts and Scamming Concerns']"
Kiwi,kiwi app very useful app and good service,['Positive Feedback on App Features and Rewards']
Kiwi,Best credit card on UPI,['Positive Feedback on App Features and Rewards']
Kiwi,Not accountable and responsible service,['Poor Customer Service']
Kiwi,"""Kiwi is hands down the best app for UPI payments with a credit card! It offers seamless integration and great online and offline deals. The Kiwi Credit Card is a game-changer with amazing cashback rewards and exclusive offers.",['Positive Feedback on App Features and Rewards']
Kiwi,In the race of searching for appropriate app for online transactions and trusted medium;KIWI won this race drastically:,['Positive Feedback on App Features and Rewards']
Kiwi,"Absolutely pathetic.. as soon as I fed my Pan card and other mandatory details.. it says ""UNABLE TO PROCEED AS YOU ARE ALREADY A YESBANK CREDIT CARD HOLDER"" what has my YESBANK credit card to do with it??",['Application Approval and Eligibility Issues']
Kiwi,Best credit card on upi,['Positive Feedback on App Features and Rewards']
Kiwi,The app is good as we can make the payment through rupay cc and also got the virtual credit card with very good limit. But the problem is most of the time transaction fails while doing payment which is very much irritating. And also why there is always otp requirement to see the card details??? Edit: Now all the transactions are done successfully without any problems. Also they are giving very good rewards. Edit: Since last 1 month they are giving very good rewards. Just loving it,"['Payment Processing Issues', 'Credit Card and Banking Integration Challenges', 'App Bugs and Technical Issues', 'Positive Feedback on App Features and Rewards']"
Kiwi,"Best credit card on UPI, Great online and offline offers on Kiwi, Best card for cashback and offers.",['Positive Feedback on App Features and Rewards']
Kiwi,Tried payment to the merchant but didn't get 2% rewards as promised. No proper customer support if complaints are made,"['Poor Customer Service', 'Misleading Offers and Rewards Issues']"
Kiwi,It is best credit card app on upi. It provides great offers such as discount and cashback for both online and offline use.It is best app for offers.Loved the app.,['Positive Feedback on App Features and Rewards']
Kiwi,Excellant and at Top in the market now. Super Money app is nowhere near to this app in comparison to cashback guarantee. On KIWI atleast 2% is fix👌👍.Cashback on Account UPI transactions too. MUST TRY. Super Money app sometimes even gove no cashback and least start from 1% . CHHEE,['Positive Feedback on App Features and Rewards']
Kiwi,Address line 2 are in app say me fill the 3 adress line,"['App Usability and Recommended Improvements', 'App Interface and User Experience']"
Kiwi,It is the best app for UPI credit card which provides best cashback . There many brilliant services both online and offline provided by kiwi,['Positive Feedback on App Features and Rewards']
Kiwi,Looks like there are so many tech issues with this app. Setting/resetting of MPIN for cc itself doesn't work. Customer support IVR journey is broken. Email verification journey is broken. Finally no way to reach out customer support. Not sure how does RBI allow such apps to exist.,"['Poor Customer Service', 'App Bugs and Technical Issues']"
Kiwi,Transaction details are a mess It's not updated timely Credit card bill repayments are another huge pain. I dont even know how much i need to pay There is no clear indication I can't pay early Rewards are good but how is this app even public?,"['App Bugs and Technical Issues', 'Credit Card and Banking Integration Challenges', 'App Interface and User Experience', 'Positive Feedback on App Features and Rewards']"
Kiwi,Doesn't meet my standard This app need to improve It's useless guys,['App Usability and Recommended Improvements']
Kiwi,Kiwi app is one of the best app for offers,['Positive Feedback on App Features and Rewards']
Kiwi,"One problem with app, it does not allowing me to add different pincode to avail credit card. And my application has been rejected. Please solve it team.","['Application Approval and Eligibility Issues', 'App Bugs and Technical Issues', 'Functional Limitations and Restrictions']"
Kiwi,Promised 15% assured cashback on shopping for 399 and above on zepto and only gave inr 2/- after shopping,['Misleading Offers and Rewards Issues']
Kiwi,Best in credit card on upi Best online offline offer on kiwi It's good,['Positive Feedback on App Features and Rewards']
Kiwi,"Waste app, It's check cibil score and then it will be rejected,,, making people to install first then say UPI transaction,,they are selling credit card,,,it earns commission on selling other bank credit card,,","['Application Approval and Eligibility Issues', 'Misleading Offers and Rewards Issues']"
Kiwi,"বিশেষকৈ যেতিয়া পুৰস্কাৰ আৰু অফাৰ সৰ্বাধিক কৰাৰ ক্ষেত্ৰত ক্ৰেডিট কাৰ্ড আৰু ইউপিআই লেনদেন পৰিচালনাৰ বাবে কিউই এপটোৱে এক প্ৰিমিয়াৰ সমাধান হিচাপে থিয় দিছে। ইয়াক ইউপিআইৰ শ্ৰেষ্ঠ ক্ৰেডিট কাৰ্ড হিচাপে বহুলভাৱে গণ্য কৰা হয়, যিয়ে পেমেণ্টৰ বাবে নিৰৱচ্ছিন্ন সংহতি সক্ষম কৰে। ব্যৱহাৰকাৰীসকলে অনায়াসে তেওঁলোকৰ ক্ৰেডিট কাৰ্ডসমূহ ইউপিআইৰ সৈতে সংযোগ কৰিব পাৰে আৰু হেঁচামুক্ত লেনদেন উপভোগ কৰিব পাৰে।","['Positive Feedback on App Features and Rewards', 'Credit Card and Banking Integration Challenges']"
Kiwi,Good and nice cashback app.. UI is awesome,"['App Interface and User Experience', 'Positive Feedback on App Features and Rewards']"
Kiwi,Good experience in getting 2% refund in each transaction,['Positive Feedback on App Features and Rewards']
Kiwi,Great online and offline offers on kiwi Best app....!,['Positive Feedback on App Features and Rewards']
Kiwi,"The features promised are not provided correctly The app and card has hidden terms and conditions No response on ticket raised from past 5+ days Raised 3+ different ticket for the same issue ,still no updates. Very poor support and help","['Application Approval and Eligibility Issues', 'Poor Customer Service', 'Misleading Offers and Rewards Issues']"
Kiwi,the best UPI credit card and best offers in kiwi credit card,['Positive Feedback on App Features and Rewards']
Kiwi,"Complete useless trash application, cant even verify documents for 10000 limit credit card in above 2 weeks.","['Application Approval and Eligibility Issues', 'App Bugs and Technical Issues']"
Kiwi,Kiwi UPI credit card is also very good. It is very fast. It is a fast transaction to do that. It is very simple to do and it is done fast. worth learning very well. It is great if by credit card.,"['Positive Feedback on App Features and Rewards', 'Credit Card and Banking Integration Challenges']"
Kiwi,Best credit card on upi Great online and offline offer on kiwi best card for cashback Best for offers,['Positive Feedback on App Features and Rewards']
Kiwi,"Best UPI apps for all rupay credit card, I have been linked SBI credit card to Kiwi app and earn cash back in for of Kiwi coins, and redeemtion process is also very simple ☺️👍 Please add Credit card bill payment facility. Make one app for all purposes.","['Positive Feedback on App Features and Rewards', 'App Usability and Recommended Improvements', 'Credit Card and Banking Integration Challenges']"
Kiwi,Best Credit Card on UPI,['Positive Feedback on App Features and Rewards']
Kiwi,Best credit card on upi,['Positive Feedback on App Features and Rewards']
Kiwi,This app is best . I am using this app from 1 year app is amazing for credit and upi translation. This app gives you many online and offline offers and cashback.,['Positive Feedback on App Features and Rewards']
Kiwi,Good app getting good cashback,['Positive Feedback on App Features and Rewards']
Kiwi,Scan UPI at many times does not work & get stuck. App needs improvements,"['App Bugs and Technical Issues', 'App Usability and Recommended Improvements']"
Kiwi,Best credit card UPI app in world they give great online and offline offers on kiwi,['Positive Feedback on App Features and Rewards']
Kiwi,"Useless app don't go for it ,it's of no use waste of time .","['App Bugs and Technical Issues', 'Functional Limitations and Restrictions']"
Kiwi,"For App: App is good but sometimes I face lag. There is some issue with reward points. Sometimes it will come and sometimes it's not coming. For Service : No proper customer care service. It take lot of time to resolve the issue. No proper details on limitations on the usage. During the transaction it's showing points are getting generated but it's not getting added ""LIMIT EXCEEDED"". No clarity what's the limit in the reward points. Please help","['Poor Customer Service', 'App Bugs and Technical Issues', 'Functional Limitations and Restrictions', 'App Usability and Recommended Improvements']"
Kiwi,Worst app don't believe in any review all reviews are paid,"['Poor Customer Service', 'Fraud Alerts and Scamming Concerns']"
Kiwi,"Back button not working. Worst customer support. Not allowing to add existing rupay card. So irritating user experience. Not at all user friendly. Once you enter into apply form by mistake , not at all allowing to go back and navigate to main screen. No account deletion process in app, once you struck in App you can't even logout. At last I felt so insecured about our data.","['Poor Customer Service', 'App Bugs and Technical Issues', 'App Interface and User Experience', 'Functional Limitations and Restrictions', 'Privacy and Data Concerns']"
Kiwi,Bast credit card on UPI,['Irrelevant/Spam']
Kiwi,Kiwi is the best credit card on upi. Great online and offline offers on Kiwi. Best for offers,['Positive Feedback on App Features and Rewards']
Kiwi,"This UPI app is useless, I added my bank account and credit card but I am unable to pay, there is no support/help team for this app. Such an useless app","['Poor Customer Service', 'Payment Processing Issues', 'Credit Card and Banking Integration Challenges', 'App Bugs and Technical Issues']"
Kiwi,"Very unstable app. Duplicate transactions showing, too many times a confirmed payment is made and the beneficiaries are not getting it. Don't take yes bank card through this app, card support is non existent, I have tried so many times, never got connected to a person. After putting in all credentials the line gets disconnected. I am frustrated😔","['App Bugs and Technical Issues', 'Payment Processing Issues', 'Poor Customer Service', 'Credit Card and Banking Integration Challenges']"
Kiwi,"This is very useful so everyone should download it, it is very good, everyone can download this app",['Irrelevant/Spam']
Kiwi,Application not approved without any reason. Don't need your app. Avoid this app completely. Edit - details shared by email. Still no resolution.,"['Application Approval and Eligibility Issues', 'Poor Customer Service']"
Kiwi,Kiwi very helpful application hai. Mai is app ko use karke bohot khush hu.,['Positive Feedback on App Features and Rewards']
Kiwi,"There is no repayment option, No clarity on how to and where to, This is fishy and not a good experience, The intention seems to collect late fees.","['Application Approval and Eligibility Issues', 'Functional Limitations and Restrictions', 'Poor Customer Service']"
Kiwi,"Very bad KYC experience. It says 24 hours to reflect the changes, but it's been weeks. I'm not sure how these guys are even operating with such a horrible onboarding process. I'm stranded after the KYC completion.","['Application Approval and Eligibility Issues', 'Poor Customer Service']"
Kiwi,Good app Bahut accha application hai,['Irrelevant/Spam']
Kiwi,All good but camera doesn't focus on QR code in the dark. Please fix this asap,"['App Bugs and Technical Issues', 'App Usability and Recommended Improvements']"
Kiwi,"very poor customer support team. won't answer any concern properly. Long delay in responding, not resolving queries, and giving false commitment. not trustable",['Poor Customer Service']
Kiwi,Pros : Love the app flow The color and animation - UI/UX Cons: Two major issues : 1.I'm not able to view my credit card details on the app. Servers are always not reachable. 2.Merchant auto disables the credit card upi payment feature. This usually happens when I need it the most. Completely defeats the purpose of getting the app altogether. Will probably shift to other operators and try them out. This was not expected from the app. Tickets are raised and no solution given.,"['App Bugs and Technical Issues', 'Credit Card and Banking Integration Challenges', 'App Interface and User Experience', 'Poor Customer Service']"
Kiwi,Worst UPI APP ever I used. First it doesn't provide kiwi credit card for everyone even Good CIBIL score and second if someone does transaction through other Bank credit card on Kiwi app they blocked their account and say it is our security policy.,"['Application Approval and Eligibility Issues', 'Functional Limitations and Restrictions', 'Fraud Alerts and Scamming Concerns']"
Kiwi,Best Credit Card on UPI Great online and offline offers on Kiwi Best card for cashback. I say Thenk you kiwi.,['Positive Feedback on App Features and Rewards']
Kiwi,nice application thanks so much,['Irrelevant/Spam']
Kiwi,"Application is very good , user performance is very good.","['Positive Feedback on App Features and Rewards', 'App Interface and User Experience']"
Kiwi,I trying to do video KYC from last Friday but it's not done yet... Just showing assigning to KYC officer..,"['Application Approval and Eligibility Issues', 'App Bugs and Technical Issues']"
Kiwi,This is a trusted app and we can trust it,['Positive Feedback on App Features and Rewards']
Kiwi,Best credit card on upi,['Positive Feedback on App Features and Rewards']
Kiwi,Excellent transaction application not any bug this is a future of online payment,['Positive Feedback on App Features and Rewards']
Kiwi,Fantastic app and quite easy to use !,"['Positive Feedback on App Features and Rewards', 'App Interface and User Experience']"
Kiwi,"Fraud app, account block kr deta hai without valid reasons","['Application Approval and Eligibility Issues', 'Fraud Alerts and Scamming Concerns']"
Kiwi,"kyc process is taking really long as soon as they flip the camera, speaker goes off their agents do not know how to handle it I had to connect to 3 different agents for this pathetic experience I clearly instructed the last guy to complete it else I would have uninstalled the app would suggest kiwi product team to get it fixed thankyou","['Application Approval and Eligibility Issues', 'Poor Customer Service', 'App Bugs and Technical Issues', 'App Usability and Recommended Improvements']"
Kiwi,Such a thai must be experienced good,['Irrelevant/Spam']
Kiwi,Worst app Video kyc ke liye kitna bhi stable network ho fir bhi poor network batata hai,['App Bugs and Technical Issues']
Kiwi,Not able to link UPI rupay card if got two cards from same bank. Tried with Bob bank,['Credit Card and Banking Integration Challenges']
Kiwi,this app is very best for credit cart,['Irrelevant/Spam']
Kiwi,Doesn't register UPI when installed in Samsung's Secure Folder. Rest is okay. Not able to use it as rest all of my financial apps and online ordering apps are installed in secure folder. You should look into it. It is a basic requirement.,"['App Bugs and Technical Issues', 'App Usability and Recommended Improvements']"
Kiwi,Easy to use Nice UPI app,"['App Usability and Recommended Improvements', 'Positive Feedback on App Features and Rewards']"
Kiwi,"Kiwi is an amazing UPI app that offers a great credit card on UPI, making transactions seamless and efficient. It provides great online and offline offers, making it perfect for savings. This is truly the best card for cashback and best for offers, ensuring you get maximum value with every transaction. Highly recommended!",['Positive Feedback on App Features and Rewards']
Kiwi,This app are very good payment in second complete,['Positive Feedback on App Features and Rewards']
Kiwi,"Mast app hai bhai log, best platform for QR code payment",['Positive Feedback on App Features and Rewards']
Kiwi,"Dear Team, I was excited earlier I was about to get Yes Bank credit card for Kiwi due to bank internal policy I dint get the card hence there is no reason to keep this application if Kiwi can provide me yes Bank credit card as per their advertisement and promotion then I will reinstall the application Thank You, Mohammed Nabil Ansari","['Application Approval and Eligibility Issues', 'Misleading Offers and Rewards Issues']"
Kiwi,This app is very helpful app that lets you use your credit card for UPI payments easily. The app is simple to use and makes payments convenient. It's great for getting more benefits from your credit card.,"['Positive Feedback on App Features and Rewards', 'App Usability and Recommended Improvements', 'Credit Card and Banking Integration Challenges']"
Kiwi,I have been using this app for a while. It has the best credit card on UPI,['Positive Feedback on App Features and Rewards']
Kiwi,This is best app for using debit card,['Positive Feedback on App Features and Rewards']
Kiwi,Best UPI app ever I have seen. I am using this app from last 2months and I am very interested in using this app as it is very fast,['Positive Feedback on App Features and Rewards']
Kiwi,Best Credit Card on UPI,['Positive Feedback on App Features and Rewards']
Kiwi,"The credit card application doesn't reach the bank as required, and I think it's a scam to get your data..after 1-2months someone from kiwi will call saying that it will be fixed..nothing happens.. During the initial days you will get cashback that too very nominal .. 1 rs - 3 rs... Afterwards nothing ..","['Application Approval and Eligibility Issues', 'Misleading Offers and Rewards Issues', 'Fraud Alerts and Scamming Concerns']"
Kiwi,Smooth process good for cashback on zepto and other places,['Positive Feedback on App Features and Rewards']
Kiwi,This app is fantastic use this app download fast,"['App Usability and Recommended Improvements', 'Positive Feedback on App Features and Rewards']"
Kiwi,Great online and offline offer on kiw Best card for cashback,['Positive Feedback on App Features and Rewards']
Kiwi,Credit card bill won't get updated. Card details aren't shown in the app. Tells to manage through Axis Bank app and axis Bank doesn't allow login without card. What the hell is this?,"['App Bugs and Technical Issues', 'Credit Card and Banking Integration Challenges', 'App Interface and User Experience']"
Kiwi,"Not much benefit, as they give cash back on very few transactions .",['Functional Limitations and Restrictions']
Kiwi,Best credit cards for UPI. This app is good for many transactions.,['Positive Feedback on App Features and Rewards']
Kiwi,This is best application for credit card on UPI. I highly recommend this application to everyone who wants cashback. This application has great online and offline offers. Thanks to kiwi,['Positive Feedback on App Features and Rewards']
Kiwi,Transperant app good ui what else do you need,"['App Interface and User Experience', 'Positive Feedback on App Features and Rewards']"
Kiwi,"I absolutely love this app! It's truly a genuine cashback app, unlike others that make big promises but end up treating us like a joke.",['Positive Feedback on App Features and Rewards']
Kiwi,2% is good. Instant claim into account is best.,['Positive Feedback on App Features and Rewards']
Kiwi,Nice experience... But my application for credit card was not approved.,"['Application Approval and Eligibility Issues', 'Positive Feedback on App Features and Rewards']"
Kiwi,Kiwi UI is way too good. It is simple and clean unlike other UPI apps which make their apps was too clutter trying to aim for super app. UPI apps should be simple and clean only and kiwi did a good job at it.,"['App Interface and User Experience', 'Positive Feedback on App Features and Rewards']"
Kiwi,Nice app with beautiful UI,"['App Interface and User Experience', 'Positive Feedback on App Features and Rewards']"
Kiwi,"Horrible - I was looking for a credit card and wanted to try this, the application was rejected for some internal reason. I decided to delink the upi's and they keep linking it to all my accounts. Worried abt my data being held with them.","['Application Approval and Eligibility Issues', 'Privacy and Data Concerns']"
